date,branch_id,product_id,quantity_sold,selling_price,cost_price,current_stock,month,festival_flag
2025-05-03,B36,P106,35,272,203,766,5,0
2025-02-15,B43,P113,21,246,207,581,2,0
2025-09-02,B39,P109,21,221,194,670,9,0
2025-04-09,B30,P119,16,782,607,565,4,0
2025-12-05,B04,P103,132,356,297,433,12,1
2025-12-26,B17,P114,55,1019,759,774,12,1
2025-10-14,B22,P103,132,1002,738,615,10,1
2025-07-01,B40,P105,44,1048,721,409,7,0
2025-10-23,B44,P103,57,445,310,177,10,1
2025-04-23,B33,P116,58,647,579,361,4,0
2025-06-12,B14,P118,58,888,605,356,6,0
2025-04-20,B12,P101,37,823,614,198,4,0
2025-02-04,B02,P114,33,1081,752,624,2,0
2025-05-20,B10,P107,49,364,290,554,5,0
2025-10-31,B15,P109,97,267,190,783,10,1
2025-02-04,B16,P103,31,774,554,526,2,0
2025-09-05,B46,P103,28,553,457,475,9,0
2025-12-25,B39,P112,135,576,421,449,12,1
2025-08-05,B22,P110,77,322,231,957,8,0
2025-07-16,B34,P111,21,780,626,993,7,0
2025-07-15,B44,P116,53,254,187,456,7,0
2025-03-28,B31,P115,39,859,699,682,3,1
2025-02-07,B12,P118,43,224,198,853,2,0
2025-03-06,B01,P102,21,55,47,382,3,1
2025-10-08,B46,P115,155,919,743,727,10,1
2025-06-14,B22,P106,47,543,454,892,6,0
2025-01-02,B47,P103,42,1190,800,355,1,0
2025-09-09,B48,P106,60,480,405,702,9,0
2025-08-29,B39,P102,39,211,151,138,8,0
2025-03-06,B05,P106,63,559,426,449,3,1
2025-11-06,B07,P108,92,718,501,886,11,1
2025-08-03,B32,P111,10,254,182,731,8,0
2025-12-14,B16,P120,48,640,451,666,12,1
2025-06-01,B01,P103,78,105,73,935,6,0
2025-08-15,B26,P112,14,258,231,422,8,0
2025-03-31,B38,P109,114,821,746,301,3,1
2025-11-11,B15,P107,123,488,416,524,11,1
2025-10-05,B44,P103,120,158,134,641,10,1
2025-05-09,B36,P104,37,365,299,911,5,0
2025-02-22,B31,P116,31,769,596,792,2,0
2025-07-17,B12,P104,40,759,635,203,7,0
2025-03-16,B48,P112,38,175,130,103,3,1
2025-03-25,B25,P115,154,302,269,998,3,1
2025-10-08,B16,P102,96,236,162,212,10,1
2025-08-29,B41,P117,66,731,530,251,8,0
2025-10-15,B30,P104,47,262,203,748,10,1
2025-03-26,B10,P113,32,798,703,206,3,1
2025-11-08,B05,P114,58,596,525,137,11,1
2025-10-08,B12,P111,55,769,551,890,10,1
2025-03-15,B20,P111,53,67,61,797,3,1
2025-11-04,B14,P101,114,719,555,112,11,1
2025-03-06,B14,P111,62,293,262,935,3,1
2025-05-10,B34,P114,62,532,383,673,5,0
2025-10-04,B23,P114,92,800,556,826,10,1
2025-12-28,B17,P113,80,148,118,540,12,1
2025-10-25,B50,P101,99,500,365,282,10,1
2025-11-18,B41,P112,18,558,396,194,11,1
2025-06-23,B36,P118,50,830,587,189,6,0
2025-09-18,B14,P120,62,619,413,624,9,0
2025-10-24,B31,P113,181,624,424,900,10,1
2025-10-20,B11,P112,65,757,551,489,10,1
2025-03-04,B15,P118,64,120,109,493,3,1
2025-08-27,B46,P108,51,552,427,459,8,0
2025-11-24,B28,P102,35,601,546,823,11,1
2025-07-26,B22,P118,39,803,613,717,7,0
2025-03-15,B15,P102,109,354,243,272,3,1
2025-11-07,B38,P113,77,718,562,657,11,1
2025-07-17,B12,P108,37,143,123,276,7,0
2025-06-19,B19,P115,16,865,676,267,6,0
2025-04-12,B10,P103,25,921,662,866,4,0
2025-06-02,B45,P101,50,966,647,754,6,0
2025-01-26,B08,P118,21,826,630,499,1,0
2025-02-08,B07,P105,35,411,307,497,2,0
2025-08-10,B02,P109,44,946,668,521,8,0
2025-07-05,B31,P118,19,796,572,213,7,0
2025-02-17,B24,P116,78,746,536,706,2,0
2025-12-18,B13,P113,146,687,494,118,12,1
2025-07-31,B34,P119,48,353,291,831,7,0
2025-09-30,B22,P104,64,139,98,839,9,0
2025-09-05,B41,P116,57,781,707,278,9,0
2025-12-08,B02,P120,125,847,746,695,12,1
2025-01-30,B42,P106,68,913,728,778,1,0
2025-09-06,B46,P108,10,445,307,262,9,0
2025-03-09,B05,P107,135,92,72,796,3,1
2025-10-23,B02,P111,170,295,206,944,10,1
2025-01-10,B49,P110,63,984,671,621,1,0
2025-07-11,B24,P106,61,917,697,875,7,0
2025-11-23,B03,P109,140,430,295,907,11,1
2025-08-10,B09,P113,65,887,629,486,8,0
2025-03-08,B27,P111,109,798,577,391,3,1
2025-12-03,B46,P113,154,698,473,585,12,1
2025-11-16,B36,P107,174,720,592,216,11,1
2025-11-25,B01,P109,59,645,461,630,11,1
2025-05-05,B40,P102,40,756,567,625,5,0
2025-02-28,B25,P114,43,867,624,234,2,0
2025-07-25,B23,P105,19,359,254,399,7,0
2025-11-02,B46,P112,157,955,659,409,11,1
2025-09-26,B38,P120,56,479,322,521,9,0
2025-05-01,B44,P111,23,354,250,630,5,0
2025-08-07,B08,P101,52,340,239,670,8,0
2025-08-21,B30,P109,78,27,21,561,8,0
2025-07-25,B32,P106,12,753,608,275,7,0
2025-10-21,B08,P103,39,952,659,302,10,1
2025-01-10,B19,P111,36,497,336,103,1,0
2025-03-01,B29,P116,130,793,652,287,3,1
2025-02-21,B08,P110,80,694,474,366,2,0
2025-04-19,B35,P102,80,257,177,558,4,0
2025-06-23,B01,P114,13,788,714,663,6,0
2025-09-28,B30,P108,13,409,274,279,9,0
2025-11-27,B43,P101,55,704,629,857,11,1
2025-04-13,B16,P108,72,256,172,229,4,0
2025-02-12,B10,P107,23,496,359,849,2,0
2025-06-11,B15,P108,78,133,118,230,6,0
2025-06-18,B44,P107,76,211,162,252,6,0
2025-03-04,B12,P112,173,529,480,512,3,1
2025-02-27,B28,P101,62,578,418,395,2,0
2025-07-04,B02,P105,53,701,475,741,7,0
2025-12-22,B48,P116,153,889,759,595,12,1
2025-08-23,B36,P106,27,852,684,660,8,0
2025-09-15,B48,P104,43,404,307,534,9,0
2025-04-01,B20,P119,35,442,314,320,4,0
2025-05-04,B21,P104,59,215,150,762,5,0
2025-05-14,B35,P116,75,742,572,443,5,0
2025-08-13,B06,P108,44,843,574,746,8,0
2025-03-26,B04,P118,45,30,21,770,3,1
2025-09-16,B14,P113,65,913,622,510,9,0
2025-10-30,B41,P117,109,400,275,499,10,1
2025-01-11,B38,P118,19,569,408,881,1,0
2025-03-25,B07,P107,149,1067,788,713,3,1
2025-03-20,B45,P106,26,872,604,481,3,1
2025-04-25,B16,P104,40,813,557,537,4,0
2025-05-04,B31,P111,52,558,466,911,5,0
2025-12-26,B43,P112,64,123,105,344,12,1
2025-11-09,B31,P116,62,220,157,748,11,1
2025-08-30,B17,P107,52,404,288,511,8,0
2025-06-23,B39,P118,42,155,112,265,6,0
2025-11-08,B28,P108,91,1112,765,707,11,1
2025-04-10,B45,P120,15,424,366,785,4,0
2025-03-03,B40,P112,86,926,702,603,3,1
2025-08-17,B35,P117,52,416,300,672,8,0
2025-10-08,B41,P114,158,1115,781,747,10,1
2025-10-28,B33,P110,124,224,199,734,10,1
2025-09-20,B17,P105,79,663,549,722,9,0
2025-09-19,B16,P113,15,881,729,629,9,0
2025-06-11,B42,P108,68,931,744,585,6,0
2025-11-15,B27,P105,22,315,249,535,11,1
2025-09-03,B28,P103,57,373,262,150,9,0
2025-04-18,B36,P111,63,794,535,577,4,0
2025-08-03,B31,P110,24,324,255,475,8,0
2025-05-31,B37,P112,67,496,436,892,5,0
2025-09-05,B49,P103,41,104,86,963,9,0
2025-01-24,B05,P111,38,1104,776,821,1,0
2025-11-27,B32,P115,102,668,584,456,11,1
2025-01-03,B17,P114,24,363,271,305,1,0
2025-10-07,B12,P108,32,142,129,739,10,1
2025-11-30,B18,P116,101,198,158,117,11,1
2025-11-26,B13,P108,30,568,455,488,11,1
2025-01-30,B16,P119,63,191,128,791,1,0
2025-02-16,B25,P117,13,566,461,335,2,0
2025-05-07,B03,P116,10,546,483,402,5,0
2025-10-30,B42,P112,47,844,611,691,10,1
2025-03-08,B10,P117,160,459,323,863,3,1
2025-04-01,B14,P119,30,476,426,977,4,0
2025-03-12,B40,P108,132,205,177,662,3,1
2025-05-25,B11,P116,56,865,768,878,5,0
2025-05-26,B48,P104,65,595,514,698,5,0
2025-04-01,B17,P120,50,674,542,607,4,0
2025-07-09,B33,P110,51,736,645,539,7,0
2025-12-17,B05,P103,71,857,755,414,12,1
2025-09-03,B09,P105,55,149,123,597,9,0
2025-09-10,B03,P103,64,518,364,162,9,0
2025-07-04,B43,P104,12,948,744,913,7,0
2025-08-11,B17,P104,31,128,104,898,8,0
2025-03-07,B41,P111,156,946,719,858,3,1
2025-09-05,B10,P120,28,306,224,177,9,0
2025-05-01,B38,P106,38,558,453,417,5,0
2025-03-31,B43,P109,37,1028,758,358,3,1
2025-01-30,B29,P111,65,351,300,508,1,0
2025-05-16,B05,P111,10,514,386,787,5,0
2025-06-03,B22,P108,10,555,427,822,6,0
2025-01-01,B03,P117,17,758,639,420,1,0
2025-07-09,B43,P113,66,468,317,821,7,0
2025-03-01,B27,P116,35,904,702,369,3,1
2025-05-24,B21,P113,36,765,648,900,5,0
2025-05-26,B27,P105,46,312,276,423,5,0
2025-07-26,B06,P120,22,163,119,428,7,0
2025-06-06,B07,P111,72,530,446,153,6,0
2025-10-18,B21,P107,83,264,182,818,10,1
2025-12-26,B27,P111,51,483,439,638,12,1
2025-03-04,B48,P113,40,141,115,879,3,1
2025-06-21,B28,P107,20,1040,755,620,6,0
2025-08-03,B03,P114,70,823,689,532,8,0
2025-10-15,B13,P103,63,76,65,773,10,1
2025-10-25,B02,P117,138,223,195,317,10,1
2025-02-28,B08,P117,71,99,88,727,2,0
2025-03-02,B14,P107,122,916,764,973,3,1
2025-05-05,B30,P111,11,562,435,802,5,0
2025-10-23,B49,P110,134,252,216,100,10,1
2025-11-16,B36,P117,37,384,279,669,11,1
2025-09-12,B43,P111,67,513,441,883,9,0
2025-01-03,B12,P111,31,479,336,431,1,0
2025-08-12,B17,P106,36,290,223,549,8,0
2025-04-17,B45,P112,18,209,164,247,4,0
2025-02-04,B39,P105,66,434,350,657,2,0
2025-02-12,B11,P120,37,456,330,331,2,0
2025-12-21,B10,P115,89,332,263,553,12,1
2025-01-12,B18,P105,16,181,148,385,1,0
2025-08-13,B46,P114,79,612,481,391,8,0
2025-01-10,B28,P119,72,460,409,177,1,0
2025-02-22,B37,P107,18,833,632,960,2,0
2025-08-30,B11,P120,41,1065,744,822,8,0
2025-10-11,B06,P105,33,761,600,832,10,1
2025-02-08,B24,P101,78,654,569,474,2,0
2025-01-24,B10,P107,51,614,437,620,1,0
2025-08-25,B04,P104,59,530,360,658,8,0
2025-08-26,B31,P111,24,718,586,548,8,0
2025-01-31,B09,P113,19,457,412,647,1,0
2025-04-10,B23,P120,67,247,216,246,4,0
2025-09-10,B28,P118,18,214,149,932,9,0
2025-12-17,B18,P102,184,728,656,275,12,1
2025-05-02,B15,P104,27,785,660,590,5,0
2025-06-24,B50,P117,80,609,413,714,6,0
2025-07-31,B37,P120,60,867,640,537,7,0
2025-04-23,B24,P104,12,182,164,377,4,0
2025-12-24,B07,P107,133,575,409,293,12,1
2025-09-08,B47,P102,19,255,172,883,9,0
2025-07-25,B03,P113,77,34,29,486,7,0
2025-03-30,B12,P106,104,952,659,236,3,1
2025-05-31,B44,P110,75,874,726,750,5,0
2025-10-15,B21,P116,45,892,757,585,10,1
2025-02-08,B27,P103,47,200,175,760,2,0
2025-02-19,B09,P110,77,257,193,377,2,0
2025-12-25,B44,P106,150,35,25,647,12,1
2025-05-01,B06,P115,47,752,519,258,5,0
2025-04-24,B35,P109,74,580,453,643,4,0
2025-02-16,B36,P111,39,536,475,749,2,0
2025-08-30,B17,P117,69,1046,728,464,8,0
2025-03-18,B28,P109,37,706,569,814,3,1
2025-07-15,B45,P106,39,549,400,229,7,0
2025-02-19,B46,P110,76,955,778,183,2,0
2025-04-28,B29,P115,77,184,138,520,4,0
2025-11-12,B48,P105,63,838,602,379,11,1
2025-03-30,B15,P115,70,610,507,899,3,1
2025-11-10,B14,P105,131,79,63,475,11,1
2025-05-17,B05,P115,51,249,204,860,5,0
2025-06-21,B19,P117,42,366,263,403,6,0
2025-12-21,B21,P104,96,938,677,533,12,1
2025-01-02,B20,P116,29,103,71,338,1,0
2025-11-02,B33,P119,104,88,62,962,11,1
2025-07-23,B06,P105,25,167,140,737,7,0
2025-09-19,B46,P120,42,876,775,378,9,0
2025-09-21,B43,P107,33,430,321,358,9,0
2025-03-06,B31,P103,72,676,459,846,3,1
2025-02-06,B45,P112,35,784,604,951,2,0
2025-07-02,B10,P107,80,290,218,955,7,0
2025-12-03,B27,P119,132,338,257,692,12,1
2025-06-22,B01,P107,12,347,277,861,6,0
2025-03-25,B13,P101,61,258,191,552,3,1
2025-03-10,B23,P110,25,981,670,348,3,1
2025-12-05,B21,P114,75,222,164,114,12,1
2025-12-18,B28,P109,84,598,400,118,12,1
2025-11-01,B38,P106,29,542,460,203,11,1
2025-04-25,B10,P102,40,27,23,660,4,0
2025-07-23,B10,P109,36,690,461,501,7,0
2025-07-29,B47,P109,65,564,431,968,7,0
2025-09-06,B24,P113,53,333,246,438,9,0
2025-07-09,B12,P109,42,117,107,441,7,0
2025-11-13,B37,P116,96,1133,786,573,11,1
2025-04-06,B50,P108,61,687,591,834,4,0
2025-03-28,B25,P120,29,615,547,500,3,1
2025-04-07,B11,P114,28,235,158,156,4,0
2025-06-04,B39,P115,57,396,288,212,6,0
2025-03-07,B02,P105,47,192,131,390,3,1
2025-01-21,B35,P116,50,719,491,295,1,0
2025-11-11,B25,P114,185,851,757,893,11,1
2025-01-26,B29,P114,12,248,202,543,1,0
2025-02-07,B03,P104,28,959,755,421,2,0
2025-05-22,B39,P117,55,887,781,355,5,0
2025-07-28,B11,P112,47,41,32,364,7,0
2025-10-11,B04,P111,57,984,664,128,10,1
2025-11-11,B30,P104,126,1119,778,922,11,1
2025-06-04,B15,P106,10,31,24,796,6,0
2025-11-06,B33,P111,127,214,195,751,11,1
2025-07-30,B42,P116,64,894,699,909,7,0
2025-09-23,B42,P103,46,585,472,691,9,0
2025-01-10,B29,P107,19,603,451,325,1,0
2025-02-14,B10,P103,70,307,213,744,2,0
2025-12-24,B04,P107,74,545,391,204,12,1
2025-07-11,B20,P109,79,113,80,427,7,0
2025-10-07,B39,P111,123,539,425,557,10,1
2025-01-16,B05,P117,46,290,198,820,1,0
2025-11-15,B20,P108,151,358,253,400,11,1
2025-02-02,B44,P118,51,274,201,218,2,0
2025-04-08,B05,P115,31,924,714,542,4,0
2025-04-30,B39,P106,77,454,317,660,4,0
2025-04-30,B04,P110,35,414,349,599,4,0
2025-01-11,B41,P109,44,509,407,825,1,0
2025-09-19,B34,P118,21,1020,733,437,9,0
2025-10-08,B12,P102,41,68,46,294,10,1
2025-06-02,B31,P120,13,186,154,760,6,0
2025-07-10,B28,P114,32,854,752,847,7,0
2025-04-09,B25,P105,32,1009,718,264,4,0
2025-04-29,B19,P102,75,1023,726,503,4,0
2025-11-11,B20,P116,50,449,360,646,11,1
2025-01-02,B25,P101,36,513,348,723,1,0
2025-08-16,B36,P112,41,1134,774,911,8,0
2025-06-09,B30,P120,47,918,613,410,6,0
2025-04-20,B32,P116,19,322,246,854,4,0
2025-01-26,B08,P106,70,639,444,361,1,0
2025-02-22,B11,P104,56,638,540,670,2,0
2025-12-25,B34,P117,27,745,504,701,12,1
2025-04-25,B29,P117,34,288,257,920,4,0
2025-07-09,B17,P108,74,106,93,124,7,0
2025-05-21,B03,P116,78,712,579,977,5,0
2025-10-04,B41,P117,124,810,716,445,10,1
2025-01-27,B12,P103,64,567,459,316,1,0
2025-09-17,B49,P107,25,128,95,387,9,0
2025-04-09,B26,P116,34,830,586,843,4,0
2025-01-01,B02,P110,26,450,345,311,1,0
2025-12-26,B01,P115,50,315,230,171,12,1
2025-12-26,B20,P118,183,803,667,804,12,1
2025-04-06,B12,P120,56,939,653,913,4,0
2025-08-25,B38,P103,50,98,70,452,8,0
2025-10-04,B41,P102,75,129,88,737,10,1
2025-08-08,B05,P104,59,328,247,269,8,0
2025-12-17,B38,P109,146,809,639,205,12,1
2025-05-26,B41,P119,70,629,469,501,5,0
2025-10-08,B46,P118,148,209,158,369,10,1
2025-01-03,B03,P119,27,445,352,859,1,0
2025-08-24,B17,P107,43,405,343,448,8,0
2025-07-16,B22,P104,76,366,304,472,7,0
2025-07-05,B50,P114,55,1046,756,697,7,0
2025-05-12,B39,P110,46,946,664,510,5,0
2025-07-02,B45,P113,37,1002,796,193,7,0
2025-03-06,B04,P110,37,111,95,757,3,1
2025-11-30,B45,P108,154,284,235,488,11,1
2025-01-18,B33,P108,19,327,296,676,1,0
2025-04-13,B16,P113,31,350,268,146,4,0
2025-08-08,B43,P115,79,887,718,202,8,0
2025-01-20,B27,P119,70,732,656,520,1,0
2025-08-04,B23,P103,71,201,136,808,8,0
2025-08-08,B12,P113,40,349,267,893,8,0
2025-09-23,B22,P101,35,410,310,706,9,0
2025-06-11,B39,P112,72,276,240,155,6,0
2025-01-23,B35,P112,72,1170,798,501,1,0
2025-09-30,B46,P107,27,620,539,171,9,0
2025-07-01,B48,P118,71,944,684,445,7,0
2025-03-28,B09,P103,55,796,553,362,3,1
2025-03-31,B05,P103,35,333,255,890,3,1
2025-09-13,B10,P114,73,850,746,695,9,0
2025-10-23,B33,P110,154,328,267,748,10,1
2025-09-02,B40,P111,79,543,438,592,9,0
2025-12-27,B09,P113,120,952,749,412,12,1
2025-12-12,B35,P111,135,941,757,502,12,1
2025-06-12,B11,P108,19,297,215,132,6,0
2025-05-09,B24,P109,46,198,170,342,5,0
2025-09-13,B05,P105,27,509,450,713,9,0
2025-05-02,B06,P106,27,960,708,743,5,0
2025-01-23,B19,P113,53,311,213,873,1,0
2025-07-08,B15,P109,72,172,118,961,7,0
2025-03-11,B34,P112,65,362,303,238,3,1
2025-06-13,B28,P112,17,588,434,985,6,0
2025-05-10,B43,P120,58,1047,712,457,5,0
2025-08-06,B23,P114,31,192,137,935,8,0
2025-12-20,B20,P101,80,464,312,986,12,1
2025-03-04,B31,P109,25,964,712,133,3,1
2025-03-24,B40,P118,77,765,572,532,3,1
2025-05-14,B01,P107,26,282,214,732,5,0
2025-12-09,B17,P108,68,884,643,575,12,1
2025-06-02,B48,P116,73,831,694,684,6,0
2025-07-24,B30,P103,68,682,547,145,7,0
2025-10-11,B47,P116,128,723,485,135,10,1
2025-12-31,B20,P108,23,661,467,596,12,1
2025-11-14,B12,P119,119,154,136,258,11,1
2025-08-19,B17,P109,35,1039,799,435,8,0
2025-10-31,B41,P106,112,644,495,330,10,1
2025-09-03,B28,P101,78,146,117,383,9,0
2025-10-28,B31,P118,95,378,334,584,10,1
2025-09-09,B13,P103,75,382,265,195,9,0
2025-04-23,B20,P116,25,591,501,625,4,0
2025-06-24,B33,P109,49,423,283,445,6,0
2025-11-14,B45,P102,57,102,73,775,11,1
2025-09-16,B02,P106,68,762,601,872,9,0
2025-06-27,B05,P118,49,1064,780,653,6,0
2025-10-20,B32,P111,28,828,576,874,10,1
2025-11-16,B17,P113,102,852,610,648,11,1
2025-07-18,B42,P118,54,333,238,438,7,0
2025-05-05,B46,P116,74,273,210,843,5,0
2025-09-20,B50,P103,69,623,548,813,9,0
2025-10-10,B33,P117,73,492,413,626,10,1
2025-05-28,B26,P112,72,139,119,349,5,0
2025-07-24,B47,P114,13,170,145,203,7,0
2025-11-29,B30,P111,52,206,150,607,11,1
2025-01-18,B05,P113,61,230,182,392,1,0
2025-04-24,B31,P108,29,35,25,429,4,0
2025-03-25,B38,P105,91,600,536,118,3,1
2025-10-19,B35,P107,43,855,587,755,10,1
2025-03-13,B24,P112,178,126,85,493,3,1
2025-06-20,B03,P119,59,486,415,383,6,0
2025-11-11,B42,P116,117,190,168,176,11,1
2025-01-14,B17,P103,75,256,210,743,1,0
2025-04-03,B41,P118,76,1104,779,217,4,0
2025-12-24,B15,P116,39,917,626,551,12,1
2025-06-12,B17,P110,48,327,274,186,6,0
2025-06-12,B36,P103,57,798,613,597,6,0
2025-08-03,B31,P109,17,801,597,965,8,0
2025-08-23,B13,P107,46,682,489,525,8,0
2025-02-23,B29,P116,26,283,190,428,2,0
2025-03-01,B17,P115,111,499,342,389,3,1
2025-01-07,B19,P119,12,316,264,439,1,0
2025-05-29,B34,P116,60,521,404,766,5,0
2025-04-23,B11,P114,17,350,278,705,4,0
2025-07-07,B14,P116,57,719,576,714,7,0
2025-08-25,B45,P119,39,880,788,521,8,0
2025-07-30,B08,P105,36,679,541,773,7,0
2025-09-28,B44,P114,12,666,547,335,9,0
2025-12-27,B15,P105,117,886,671,873,12,1
2025-06-01,B24,P115,80,200,176,741,6,0
2025-04-25,B07,P105,78,310,256,652,4,0
2025-03-11,B43,P116,74,1021,714,979,3,1
2025-09-19,B11,P115,26,979,669,609,9,0
2025-09-12,B41,P104,77,255,197,684,9,0
2025-04-20,B29,P115,25,286,259,242,4,0
2025-03-25,B01,P104,92,876,652,926,3,1
2025-09-28,B39,P112,12,1117,775,620,9,0
2025-07-17,B18,P116,75,266,216,752,7,0
2025-10-30,B45,P113,78,262,186,805,10,1
2025-12-30,B08,P106,116,537,464,365,12,1
2025-04-05,B02,P112,71,187,153,469,4,0
2025-05-17,B01,P120,13,981,798,952,5,0
2025-04-22,B03,P104,65,247,216,623,4,0
2025-05-31,B18,P111,31,756,515,118,5,0
2025-01-24,B31,P117,34,332,251,797,1,0
2025-09-01,B39,P111,63,981,679,269,9,0
2025-06-18,B34,P106,49,995,741,558,6,0
2025-04-06,B07,P104,36,610,435,818,4,0
2025-02-06,B32,P114,53,439,304,104,2,0
2025-01-13,B46,P119,62,647,588,278,1,0
2025-04-17,B01,P106,48,993,733,383,4,0
2025-07-25,B49,P113,54,776,580,419,7,0
2025-08-17,B10,P115,14,623,478,764,8,0
2025-04-01,B32,P107,67,277,250,653,4,0
2025-03-28,B17,P104,134,144,130,171,3,1
2025-12-07,B20,P117,108,328,293,340,12,1
2025-03-19,B06,P107,30,446,371,833,3,1
2025-12-19,B26,P120,100,336,235,980,12,1
2025-10-12,B29,P102,62,480,381,565,10,1
2025-02-23,B24,P106,10,285,197,110,2,0
2025-04-07,B25,P106,33,507,415,248,4,0
2025-05-19,B27,P120,24,55,48,643,5,0
2025-01-15,B41,P101,80,534,403,992,1,0
2025-07-10,B47,P110,45,897,666,959,7,0
2025-09-12,B18,P112,25,521,412,849,9,0
2025-12-29,B18,P103,24,861,579,608,12,1
2025-06-30,B19,P108,19,549,395,348,6,0
2025-01-24,B05,P103,26,151,119,609,1,0
2025-08-21,B02,P101,71,285,228,829,8,0
2025-02-26,B48,P102,66,989,773,450,2,0
2025-09-05,B44,P120,17,742,594,484,9,0
2025-10-14,B36,P106,143,312,235,946,10,1
2025-06-04,B46,P114,33,86,61,683,6,0
2025-12-26,B27,P107,93,988,710,692,12,1
2025-08-03,B02,P105,79,62,48,311,8,0
2025-06-29,B41,P111,33,360,249,232,6,0
2025-05-09,B11,P115,68,454,336,491,5,0
2025-11-18,B12,P103,22,140,94,176,11,1
2025-05-04,B45,P109,36,542,472,458,5,0
2025-09-02,B38,P103,28,255,231,189,9,0
2025-12-10,B23,P107,165,414,373,664,12,1
2025-09-16,B26,P107,60,819,664,364,9,0
2025-08-31,B38,P115,77,844,701,370,8,0
2025-11-26,B34,P109,26,607,489,570,11,1
2025-09-22,B33,P115,64,419,286,734,9,0
2025-06-24,B22,P115,10,589,452,902,6,0
2025-03-28,B18,P115,57,499,367,945,3,1
2025-10-16,B36,P120,187,940,633,348,10,1
2025-06-03,B27,P102,30,488,365,668,6,0
2025-06-02,B23,P108,33,527,442,236,6,0
2025-03-10,B49,P103,108,443,339,761,3,1
2025-01-17,B33,P114,22,342,304,973,1,0
2025-01-14,B21,P113,42,683,578,467,1,0
2025-04-30,B41,P115,27,1015,713,679,4,0
2025-04-28,B12,P115,47,133,96,110,4,0
2025-03-24,B30,P101,50,866,683,255,3,1
2025-05-06,B32,P115,80,34,24,843,5,0
2025-07-21,B24,P104,24,84,67,316,7,0
2025-02-18,B20,P115,60,796,608,319,2,0
2025-08-07,B05,P106,26,1134,785,790,8,0
2025-09-22,B24,P117,41,479,332,544,9,0
2025-03-28,B09,P119,98,884,722,509,3,1
2025-12-26,B48,P101,101,153,132,180,12,1
2025-02-05,B31,P113,13,154,103,797,2,0
2025-08-02,B38,P103,62,433,367,281,8,0
2025-12-28,B04,P111,113,773,692,531,12,1
2025-01-25,B34,P101,73,774,523,649,1,0
2025-04-27,B19,P120,55,753,684,157,4,0
2025-10-18,B40,P119,81,985,799,312,10,1
2025-10-22,B45,P120,52,826,635,287,10,1
2025-03-02,B08,P105,111,291,218,171,3,1
2025-08-27,B10,P105,17,388,353,450,8,0
2025-05-10,B30,P120,42,672,497,407,5,0
2025-01-28,B20,P118,28,459,358,388,1,0
2025-01-21,B14,P110,25,1077,797,986,1,0
2025-07-14,B50,P102,43,1054,723,896,7,0
2025-02-03,B22,P101,60,671,451,561,2,0
2025-08-29,B12,P108,40,437,305,642,8,0
2025-09-22,B40,P108,69,580,399,310,9,0
2025-01-08,B13,P113,31,499,378,821,1,0
2025-12-16,B17,P120,34,62,56,391,12,1
2025-10-07,B15,P118,56,955,778,210,10,1
2025-03-28,B02,P119,65,203,175,715,3,1
2025-02-19,B22,P105,54,275,194,795,2,0
2025-06-16,B50,P105,21,899,616,803,6,0
2025-02-09,B11,P108,79,797,622,838,2,0
2025-12-14,B42,P103,146,414,298,447,12,1
2025-06-25,B11,P120,34,664,455,510,6,0
2025-11-30,B01,P116,69,455,342,231,11,1
2025-02-20,B17,P106,58,597,507,646,2,0
2025-09-17,B35,P116,12,459,307,378,9,0
2025-11-15,B05,P119,111,799,697,973,11,1
2025-10-05,B38,P107,23,315,243,553,10,1
2025-11-06,B18,P113,42,631,482,375,11,1
2025-11-07,B39,P104,78,800,683,711,11,1
2025-08-14,B32,P113,70,128,88,540,8,0
2025-12-26,B49,P104,109,920,678,871,12,1
2025-01-19,B21,P101,11,770,609,974,1,0
2025-11-24,B39,P119,112,201,169,791,11,1
2025-07-24,B43,P119,76,226,179,395,7,0
2025-11-06,B35,P113,99,724,490,980,11,1
2025-01-29,B35,P107,16,800,600,978,1,0
2025-11-06,B42,P107,69,406,334,319,11,1
2025-12-02,B32,P102,150,926,796,128,12,1
2025-04-10,B46,P104,54,892,771,661,4,0
2025-10-25,B13,P119,107,81,67,212,10,1
2025-11-08,B12,P118,57,664,450,668,11,1
2025-05-02,B47,P113,15,184,139,341,5,0
2025-04-28,B37,P106,39,96,71,967,4,0
2025-09-10,B26,P103,59,779,526,343,9,0
2025-03-29,B20,P109,45,283,251,811,3,1
2025-08-02,B49,P104,62,98,89,356,8,0
2025-07-13,B14,P108,10,276,186,674,7,0
2025-04-27,B04,P120,40,623,543,426,4,0
2025-11-29,B27,P101,66,719,627,135,11,1
2025-10-16,B13,P116,151,375,287,484,10,1
2025-06-26,B26,P108,36,156,106,480,6,0
2025-09-22,B28,P113,61,583,463,700,9,0
2025-04-20,B15,P110,49,498,377,995,4,0
2025-02-13,B37,P120,48,100,85,563,2,0
2025-01-01,B09,P116,40,572,461,977,1,0
2025-07-13,B25,P112,32,464,370,334,7,0
2025-05-16,B35,P102,47,505,378,207,5,0
2025-08-02,B39,P112,11,472,429,856,8,0
2025-11-29,B50,P107,59,859,607,978,11,1
2025-06-30,B05,P102,80,66,45,265,6,0
2025-12-19,B38,P116,97,637,562,155,12,1
2025-04-18,B15,P120,30,972,766,925,4,0
2025-11-23,B21,P102,122,812,727,485,11,1
